spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,Bronx,Brooklyn,EWR,Manhattan,Queens,Staten Island,day,month,range
0.30952380952380953,1.0,0.20481927710843376,0.15853658536585366,0.8846153846153868,0.0,0.0,0.0,0.5789473684210527,0,0,0,0,1,0,0,28,2,2
0.47619047619047616,1.0,0.3012048192771084,0.41463414634146345,0.4788461538461526,0.0,0.0,0.0047619047619047615,0.42105263157894735,0,0,0,0,1,0,0,10,2,1
0.23809523809523808,1.0,0.3493975903614458,0.426829268292683,0.6230769230769226,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,18,1,2
0.47619047619047616,1.0,0.37349397590361444,0.2804878048780488,0.5307692307692307,0.0,0.0,0.1464285714285714,0.42105263157894735,0,0,1,0,0,0,0,28,1,7
0.26190476190476186,0.1525,0.177710843373494,0.29268292682926833,0.46923076923076934,0.017857142857142856,0.0,0.0011904761904761904,0.4934210526315789,0,0,0,0,0,0,1,17,2,3
0.23809523809523808,1.0,0.6506024096385543,0.6097560975609757,0.6326923076923059,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,14,5,1
0.6190476190476191,1.0,0.5421686746987953,0.5853658536585367,0.29807692307692335,0.0,0.11155913978494598,0.0,0.0,0,0,0,1,0,0,0,4,4,5
0.47619047619047616,1.0,0.25301204819277107,0.34146341463414637,0.5153846153846153,0.0,0.0,0.03333333333333333,0.42105263157894735,0,0,0,1,0,0,0,11,2,4
0.0,1.0,0.39759036144578314,0.426829268292683,0.7249999999999979,0.0,0.0,0.10158730158730143,0.0,0,0,0,1,0,0,0,25,3,3
0.3333333333333333,1.0,0.3614457831325301,0.29268292682926833,0.6596153846153854,0.0,0.0,0.0,0.756578947368421,0,0,0,0,0,1,0,3,3,1
0.7142857142857142,1.0,0.024096385542168676,0.03658536585365854,0.5269230769230759,0.0,0.0,0.0,0.4473684210526315,1,0,1,0,0,0,0,16,2,2
0.3333333333333333,1.0,0.3253012048192771,0.4024390243902439,0.3961538461538474,0.0,0.0,0.04285714285714285,0.42105263157894735,1,0,0,0,1,0,0,12,2,3
0.14285714285714285,1.0,0.6024096385542169,0.6341463414634146,0.5173076923076927,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,3,5,4
0.0,1.0,0.5783132530120483,0.5365853658536586,0.6826923076923102,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,12,4,5
0.47619047619047616,1.0,0.819277108433735,0.4024390243902439,0.5865384615384599,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,15,4,7
0.42857142857142855,1.0,0.6506024096385543,0.6707317073170732,0.3384615384615408,0.0,0.0,0.0047619047619047615,0.0,0,1,0,0,0,0,0,30,4,5
0.38095238095238093,1.0,0.6024096385542169,0.7439024390243902,0.296153846153846,0.03571428571428571,0.052419354838709686,0.030952380952380953,0.0,0,0,0,1,0,0,0,5,1,1
0.14285714285714285,1.0,0.1927710843373494,0.23170731707317074,0.6961538461538446,0.0,0.0,0.0,0.5789473684210527,0,0,0,1,0,0,0,27,2,5
0.6666666666666666,1.0,0.5662650602409639,0.475609756097561,0.30192307692307807,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,23,4,6
0.38095238095238093,1.0,0.37349397590361444,0.23170731707317074,0.684615384615384,0.0,0.00806451612903226,0.0,0.0,0,0,0,0,0,1,0,20,3,4
0.47619047619047616,1.0,0.674698795180723,0.48780487804878053,0.5307692307692307,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,5,4,6
0.07142857142857142,0.55,0.6987951807228916,0.878048780487805,0.21730769230769553,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,4,4,2
0.3333333333333333,1.0,0.20481927710843376,0.18292682926829268,0.6826923076923102,0.0,0.0,0.0,0.015350877192982471,0,1,0,0,0,0,0,8,1,8
0.42857142857142855,1.0,0.746987951807229,0.7195121951219512,0.4365384615384613,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,5,7
0.23809523809523808,1.0,0.3132530120481928,0.18292682926829268,0.9499999999999993,0.0,0.0,0.0,0.5789473684210527,0,0,0,0,1,0,0,28,2,7
0.2539682539682538,0.426666666666667,0.45381526104417713,0.6504065040650402,0.5173076923076927,0.19047619047619035,0.0,0.0047619047619047615,0.0,0,0,0,0,0,1,0,10,4,3
0.41269841269841284,1.0,0.6987951807228916,0.5,0.296153846153846,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,22,4,8
0.7142857142857142,1.0,0.37349397590361444,0.2804878048780488,0.6019230769230788,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,5,1,7
0.38095238095238093,0.8,0.9277108433734941,0.853658536585366,0.5519230769230781,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,8,5,7
0.0,1.0,0.9036144578313254,0.6219512195121951,0.5153846153846153,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,3,5,6
0.42857142857142855,1.0,0.20481927710843376,0.12195121951219512,0.5865384615384599,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,0,1,6,2,1
0.0,0.28333333333333305,0.6144578313253013,0.808943089430894,0.2653846153846189,0.011904761904761892,0.0,0.0,0.0,0,0,1,0,0,0,0,26,3,7
0.26190476190476186,1.0,0.5060240963855422,0.6219512195121951,0.296153846153846,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,27,3,6
0.14285714285714285,1.0,0.7349397590361446,0.6951219512195121,0.6807692307692292,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,15,5,5
0.19047619047619047,1.0,0.7228915662650603,0.6585365853658537,0.6673076923076913,0.0,0.0,0.020634920634920617,0.0,0,0,0,0,0,0,1,13,4,6
0.14285714285714285,1.0,0.7349397590361446,0.5975609756097562,0.6730769230769269,0.0,0.0,0.0047619047619047615,0.0,0,0,0,1,0,0,0,13,4,6
0.38095238095238093,1.0,0.7590361445783134,0.5731707317073171,0.4788461538461526,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,4,7
0.38095238095238093,1.0,0.3614457831325301,0.35365853658536583,0.5019230769230774,0.0,0.0,0.009523809523809523,0.0,0,0,0,1,0,0,0,22,3,4
0.14285714285714285,0.8,0.5180722891566266,0.7073170731707317,0.43076923076922924,0.0,0.0,0.0,0.513157894736842,0,0,0,0,0,1,0,11,3,4
0.555555555555557,1.0,0.3012048192771084,0.426829268292683,0.46730769230769553,0.0,0.04838709677419355,0.0047619047619047615,0.42105263157894735,0,0,0,1,0,0,0,9,2,6
0.47619047619047616,1.0,0.42168674698795183,0.4024390243902439,0.48076923076922995,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,1,2
0.23809523809523808,1.0,0.3132530120481928,0.36585365853658536,0.690384615384616,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,23,1,4
0.3333333333333333,0.65,0.39156626506024095,0.5304878048780488,0.42692307692307807,0.0,0.0,0.009523809523809523,0.42105263157894735,0,0,0,1,0,0,0,8,2,4
0.6190476190476191,1.0,0.46987951807228917,0.475609756097561,0.34807692307692406,0.0,0.0685483870967742,0.7161111111111096,0.0,1,1,0,0,0,0,0,19,1,6
0.47619047619047616,1.0,0.39759036144578314,0.34146341463414637,0.5519230769230781,0.0,0.20967741935483875,0.2626984126984128,0.9692982456140368,0,0,0,0,0,0,1,7,3,7
0.38095238095238093,1.0,0.3012048192771084,0.21951219512195122,0.7788461538461569,0.0,0.0,0.0,0.5789473684210527,0,1,0,0,0,0,0,28,2,8
0.42857142857142855,1.0,0.40963855421686746,0.2682926829268293,0.5480769230769234,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,5,1,6
0.0,0.316666666666667,0.783132530120482,0.975609756097561,0.532692307692308,0.03571428571428571,0.0,0.0,0.0,0,0,0,0,0,0,1,17,5,3
0.3015873015873014,0.8733333333333331,0.5060240963855422,0.6910569105691061,0.27692307692307594,0.0,0.0,0.38571428571428573,0.05263157894736842,0,0,1,0,0,0,0,15,3,2
0.47619047619047616,0.833333333333333,0.42971887550200843,0.5975609756097562,0.6865384615384613,0.0,0.0,0.016666666666666666,0.0,0,0,0,0,1,0,0,9,4,5
0.5238095238095237,1.0,0.6385542168674699,0.5121951219512195,0.48076923076922995,0.0,0.10752688172042985,0.0,0.0,0,0,0,0,0,0,1,11,4,7
0.2857142857142857,1.0,0.710843373493976,0.8170731707317074,0.5230769230769248,0.0,0.14462365591397824,0.0825396825396824,0.0,0,0,0,1,0,0,0,14,4,3
0.19047619047619047,0.275,0.3433734939759036,0.5121951219512195,0.5211538461538474,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,21,3,5
0.6666666666666666,1.0,0.5662650602409639,0.4634146341463415,0.3807692307692321,0.0,0.07459677419354839,0.0,0.0,0,0,0,1,0,0,0,4,4,6
0.45238095238095233,1.0,0.27710843373493976,0.1951219512195122,0.49423076923077147,0.0,0.0,0.0,0.42105263157894735,0,1,0,0,0,0,0,5,2,7
0.0,0.05,0.3012048192771084,0.4603658536585366,0.7096153846153825,0.26785714285714285,0.0,0.0,0.5416666666666684,0,0,0,0,1,0,0,1,3,8
0.2857142857142857,1.0,0.9036144578313254,0.6951219512195121,0.5692307692307708,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,7,5,7
0.2936507936507938,0.126666666666667,0.2208835341365458,0.40650406504065,0.5576923076923066,0.07857142857142857,0.0,0.1849206349206347,0.6842105263157894,0,0,0,0,0,1,0,5,3,7
0.2857142857142857,1.0,0.21686746987951808,0.1951219512195122,0.8692307692307679,0.0,0.0,0.0,0.05263157894736842,0,0,1,0,0,0,0,11,1,3
0.3333333333333333,1.0,0.3493975903614458,0.25609756097560976,0.4884615384615394,0.0,0.0,0.0,0.629385964912279,0,0,0,0,0,1,0,26,2,2
0.6666666666666666,1.0,0.3012048192771084,0.426829268292683,0.4596153846153861,0.0,0.0,0.0047619047619047615,0.42105263157894735,0,0,0,0,1,0,0,9,2,7
0.38095238095238093,1.0,0.6867469879518073,0.5853658536585367,0.30576923076922924,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,22,4,5
0.38095238095238093,1.0,0.5783132530120483,0.426829268292683,0.5173076923076927,0.0,0.0,0.20674603174603193,0.0,0,0,0,0,1,0,0,1,4,7
0.2857142857142857,1.0,0.7228915662650603,0.6341463414634146,0.3115384615384613,0.0,0.0,0.02952380952380952,0.0,0,0,0,0,0,0,1,29,4,1
0.23809523809523808,0.7000000000000001,0.819277108433735,0.9512195121951219,0.3115384615384613,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,20,5,1
0.3333333333333333,1.0,0.20481927710843376,0.24390243902439024,0.89423076923077,0.0,0.0,0.0047619047619047615,0.0,0,0,1,0,0,0,0,14,1,8
0.3571428571428571,1.0,0.5060240963855422,0.4634146341463415,0.3903846153846189,0.0,0.0,0.026984126984127,0.0,0,0,0,0,0,0,1,31,3,5
0.42857142857142855,0.65,0.43373493975903615,0.4207317073170732,0.4499999999999993,0.0,0.19018817204301053,0.0,0.0,0,0,0,0,1,0,0,30,3,4
0.0,1.0,0.6385542168674699,0.5121951219512195,0.2653846153846189,0.0,0.03225806451612904,0.036904761904761905,0.0,0,0,0,0,0,0,1,27,4,1
0.5238095238095237,1.0,0.24096385542168677,0.2804878048780488,0.2846153846153854,0.0,0.06586021505376348,0.0,0.5460526315789473,0,0,0,0,0,1,0,19,2,3
0.38095238095238093,1.0,0.26506024096385544,0.20731707317073172,0.4788461538461526,0.0,0.0,0.0,0.6228070175438579,0,0,0,0,0,1,0,26,2,3
0.3571428571428571,1.0,0.43373493975903615,0.1951219512195122,0.6653846153846175,0.0,0.0,0.10714285714285714,0.0,0,0,1,0,0,0,0,19,3,6
0.41269841269841284,0.03,0.25903614457831325,0.4481707317073171,0.5730769230769255,0.14285714285714285,0.0,0.1849206349206347,0.6842105263157894,0,0,0,1,0,0,0,5,3,6
0.7619047619047619,0.55,0.22289156626506026,0.3231707317073171,0.13076923076923208,0.0,0.0,0.0,0.42324561403508787,0,0,0,0,0,0,1,15,2,3
0.23809523809523808,1.0,0.3855421686746988,0.35365853658536583,0.4769230769230788,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,15,1,7
0.38095238095238093,1.0,0.24096385542168677,0.17073170731707318,0.7750000000000021,0.0,0.0,0.0,0.03728070175438595,0,0,1,0,0,0,0,10,1,8
0.0,1.0,0.7710843373493976,0.7682926829268293,0.5615384615384613,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,8,5,8
0.9523809523809523,1.0,0.1927710843373494,0.20731707317073172,0.5,0.0,0.012096774193548387,0.0,0.3684210526315789,0,0,0,0,1,0,0,31,1,2
0.24761904761904763,0.18600000000000003,0.42168674698795183,0.6097560975609757,0.5807692307692314,0.17857142857142858,0.12903225806451615,0.049999999999999996,0.024122807017543837,0,0,0,0,0,1,0,12,1,6
0.38095238095238093,1.0,0.21686746987951808,0.25609756097560976,0.6692307692307722,0.0,0.0,0.05952380952380952,0.9934210526315789,0,0,0,0,0,0,1,7,3,3
0.2738095238095238,0.35000000000000003,0.7891566265060241,0.975609756097561,0.5711538461538481,0.125,0.0,0.0,0.0,0,0,1,0,0,0,0,17,5,1
0.0,0.8,0.8072289156626506,0.9878048780487805,0.4134615384615401,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,12,5,2
0.5238095238095237,1.0,0.5783132530120483,0.6707317073170732,0.6230769230769226,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,7,4,7
0.23809523809523808,1.0,0.674698795180723,0.7439024390243902,0.5692307692307708,0.0,0.0,0.06,0.0,0,1,0,0,0,0,0,17,4,3
0.14285714285714285,1.0,0.26506024096385544,0.3170731707317073,0.375,0.0,0.0,0.0027777777777777757,0.5657894736842105,0,0,0,0,1,0,0,17,2,7
0.38095238095238093,0.7000000000000001,0.3855421686746988,0.5,0.3788461538461547,0.0,0.0,0.0,0.3399122807017542,0,0,0,1,0,0,0,30,1,6
0.14285714285714285,1.0,0.5060240963855422,0.3170731707317073,0.6653846153846175,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,24,3,8
0.14285714285714285,1.0,0.6024096385542169,0.6097560975609757,0.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,3,5,2
0.0,1.0,0.4457831325301205,0.21951219512195122,0.6865384615384613,0.0,0.0,0.04285714285714285,0.0,0,0,0,0,1,0,0,20,3,1
0.7142857142857142,1.0,0.6626506024096386,0.5121951219512195,0.5826923076923087,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,4,6
0.47619047619047616,1.0,0.48192771084337355,0.5487804878048781,0.30384615384615543,0.0,0.0,0.1845238095238095,0.035087719298245626,0,0,0,1,0,0,0,15,3,5
0.30952380952380953,0.225,0.710843373493976,0.8902439024390245,0.5730769230769255,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,18,5,4
0.5238095238095237,1.0,0.07228915662650603,0.0975609756097561,0.5269230769230759,0.0,0.0,0.0,0.42105263157894735,0,0,1,0,0,0,0,13,2,4
0.2857142857142857,1.0,0.48192771084337355,0.5609756097560976,0.3576923076923073,0.0,0.13306451612903228,0.0,0.0,0,0,0,0,1,0,0,30,3,6
0.0,1.0,0.8072289156626506,0.6829268292682926,0.5288461538461533,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,3,5,5
0.3333333333333333,1.0,0.22891566265060245,0.08536585365853659,0.34807692307692406,0.0,0.0,0.03015873015873014,0.5,0,0,0,0,0,1,0,19,2,7
0.23809523809523808,1.0,0.6626506024096386,0.5365853658536586,0.31923076923077076,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,22,4,2
0.38095238095238093,1.0,0.21686746987951808,0.12195121951219512,0.5346153846153854,0.0,0.0,0.0,0.42105263157894735,0,1,0,0,0,0,0,13,2,7
0.3333333333333333,1.0,0.6626506024096386,0.6707317073170732,0.296153846153846,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,29,4,4
0.23809523809523808,1.0,0.8795180722891567,0.9634146341463414,0.5634615384615387,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,11,5,1
0.14285714285714285,1.0,0.710843373493976,0.8902439024390245,0.20576923076923137,0.0,0.01612903225806452,0.0,0.0,0,0,0,0,0,0,1,27,3,8
0.47619047619047616,1.0,0.7951807228915664,0.3780487804878049,0.592307692307692,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,15,4,6
0.23809523809523808,0.8,0.5783132530120483,0.6585365853658537,0.18269230769231015,0.0,0.1088709677419355,0.0,0.0,0,0,0,1,0,0,0,17,3,5
0.38095238095238093,1.0,0.3373493975903614,0.3048780487804878,0.48461538461538467,0.0,0.0,0.0047619047619047615,0.0,0,0,0,0,0,1,0,18,3,4
0.23809523809523808,1.0,0.21686746987951808,0.2804878048780488,0.3076923076923066,0.0,0.0,0.24674603174603194,0.631578947368421,0,0,0,1,0,0,0,25,2,4
0.23809523809523808,1.0,0.9277108433734941,0.9634146341463414,0.5480769230769234,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,10,5,8
0.6666666666666666,0.08000000000000002,0.5783132530120483,0.7804878048780488,0.3538461538461526,0.9285714285714285,0.0,0.0,0.0,0,0,0,1,0,0,0,20,4,5
0.42857142857142855,0.45,0.2891566265060241,0.43292682926829273,0.4750000000000014,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,0,1,10,2,3
0.23809523809523808,1.0,0.4939759036144578,0.4634146341463415,0.39423076923077005,0.0,0.15120967741935484,0.0,0.0,0,0,0,0,1,0,0,25,4,5
0.42857142857142855,1.0,0.4457831325301205,0.475609756097561,0.7711538461538474,0.0,0.00806451612903226,0.0047619047619047615,0.13157894736842105,0,0,0,0,0,1,0,13,3,8
0.0,1.0,0.5301204819277109,0.45121951219512196,0.36153846153846203,0.0,0.0,0.03809523809523809,0.0,0,0,0,1,0,0,0,31,3,6
0.17460317460317473,0.28333333333333305,0.4136546184738952,0.5975609756097562,0.35576923076922995,0.03571428571428571,0.0,0.0,0.7192982456140367,0,0,0,1,0,0,0,4,3,5
0.38095238095238093,1.0,0.39759036144578314,0.43902439024390244,0.6730769230769269,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,23,1,1
0.44444444444444425,0.26,0.7228915662650603,0.8943089430894304,0.5634615384615387,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,18,5,4
0.47619047619047616,1.0,0.4939759036144578,0.5487804878048781,0.2788461538461533,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,23,4,3
0.47619047619047616,1.0,0.5301204819277109,0.1951219512195122,0.7461538461538488,0.0,0.0,0.0,0.25877192982456154,0,0,0,0,0,0,1,12,3,6
0.0,1.0,0.746987951807229,0.6585365853658537,0.6019230769230788,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,16,5,1
0.47619047619047616,1.0,0.746987951807229,0.6585365853658537,0.5557692307692292,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,13,5,8
0.2857142857142857,1.0,0.6867469879518073,0.6707317073170732,0.6961538461538446,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,24,5,2
0.23809523809523808,1.0,0.8795180722891567,0.9634146341463414,0.5634615384615387,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,11,5,1
0.42857142857142855,1.0,0.4457831325301205,0.426829268292683,0.3519230769230788,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,16,1,6
0.3333333333333333,1.0,0.674698795180723,0.4634146341463415,0.7076923076923087,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,16,4,2
0.38095238095238093,0.47500000000000003,0.3614457831325301,0.5,0.3673076923076941,0.0,0.0,0.0,0.33333333333333315,0,0,0,1,0,0,0,30,1,5
0.5238095238095237,1.0,0.1807228915662651,0.17073170731707318,0.4192307692307722,0.0,0.13239247311827984,0.3067460317460319,0.42105263157894735,0,0,0,1,0,0,0,28,1,4
0.3333333333333333,1.0,0.6987951807228916,0.6219512195121951,0.3846153846153868,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,3,4,2
0.45238095238095233,1.0,0.27710843373493976,0.1951219512195122,0.49423076923077147,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,1,0,5,2,7
0.14285714285714285,1.0,0.8072289156626506,0.5975609756097562,0.296153846153846,0.0,0.0,0.1330952380952381,0.0,0,0,0,0,1,0,0,28,4,7
0.2857142857142857,0.9550000000000001,0.8734939759036146,0.9878048780487805,0.5730769230769255,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,17,5,5
0.5238095238095237,1.0,0.6265060240963856,0.5365853658536586,0.45769230769230873,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,11,4,6
0.38095238095238093,1.0,0.3493975903614458,0.36585365853658536,0.38653846153846416,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,16,1,3
0.6190476190476191,1.0,0.16867469879518074,0.0975609756097561,0.6346153846153868,0.0,0.0,0.04047619047619048,0.47368421052631576,0,0,0,0,0,1,0,20,2,6
0.5238095238095237,1.0,0.6867469879518073,0.7073170731707317,0.44038461538461604,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,5,7
0.47619047619047616,1.0,0.710843373493976,0.5975609756097562,0.29038461538461746,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,22,4,5
0.23809523809523808,1.0,0.5301204819277109,0.23170731707317074,0.5769230769230766,0.0,0.02150537634408605,0.0,0.0,0,1,0,0,0,0,0,29,3,8
0.23809523809523808,1.0,0.21686746987951808,0.24390243902439024,0.7192307692307693,0.0,0.0,0.0,0.5789473684210527,0,0,1,0,0,0,0,27,2,5
0.14285714285714285,0.05,0.37349397590361444,0.5609756097560976,0.3576923076923073,0.6785714285714285,0.0,0.0,0.019736842105263157,0,0,0,0,0,0,1,24,1,3
0.5238095238095237,1.0,0.6024096385542169,0.5,0.31923076923077076,0.0,0.12365591397849438,0.019047619047619046,0.0,0,0,0,0,0,0,1,30,3,7
0.42857142857142855,1.0,0.08433734939759036,0.04878048780487804,0.6634615384615401,0.0,0.0,0.0,0.050438596491228053,0,0,1,0,0,0,0,8,1,2
0.47619047619047616,1.0,0.024096385542168676,0.04878048780487804,0.6019230769230788,0.0,0.002016129032258065,0.0,0.4561403508771931,1,0,0,0,1,0,0,16,2,5
0.23809523809523808,1.0,0.43373493975903615,0.41463414634146345,0.7249999999999979,0.0,0.0,0.014682539682539665,0.0,0,0,0,0,0,1,0,3,1,1
0.0,1.0,0.6987951807228916,0.7317073170731707,0.44423076923077076,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,18,4,3
0.07142857142857142,0.033333333333333305,0.44779116465863494,0.6422764227642281,0.34038461538461817,0.7071428571428571,0.0,0.0,0.0,0,0,0,0,0,0,1,18,1,7
0.23809523809523808,1.0,0.9518072289156627,0.9634146341463414,0.5557692307692292,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,10,5,7
0.6190476190476191,1.0,0.3373493975903614,0.41463414634146345,0.49423076923077147,0.0,0.04838709677419355,0.0,0.42105263157894735,0,0,0,1,0,0,0,11,2,2
0.23809523809523808,1.0,0.7228915662650603,0.7195121951219512,0.5846153846153825,0.0,0.0,0.0825396825396824,0.0,0,0,0,1,0,0,0,14,4,1
0.3333333333333333,1.0,0.9879518072289158,0.878048780487805,0.33076923076923137,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,12,5,7
0.14285714285714285,1.0,0.2891566265060241,0.29268292682926833,0.4096153846153854,0.0,0.0,0.0027777777777777757,0.6118421052631579,0,0,0,0,0,1,0,18,2,1
0.42857142857142855,1.0,0.5903614457831325,0.6829268292682926,0.45576923076923137,0.0,0.0,0.0,0.45833333333333315,0,0,1,0,0,0,0,11,3,6
0.23809523809523808,0.8,0.5783132530120483,0.6585365853658537,0.18269230769231015,0.0,0.1088709677419355,0.0,0.0,0,1,0,0,0,0,0,17,3,5
0.3333333333333333,1.0,0.3012048192771084,0.3780487804878049,0.6461538461538474,0.0,0.0,0.3766666666666666,0.42105263157894735,0,0,0,1,0,0,0,4,2,4
0.0,1.0,0.21686746987951808,0.2682926829268293,0.5903846153846146,0.0,0.0,0.028571428571428567,0.3662280701754384,0,0,0,1,0,0,0,1,2,2
0.38095238095238093,1.0,0.4939759036144578,0.426829268292683,0.611538461538462,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,5,4,4
0.40476190476190477,1.0,0.7228915662650603,0.7317073170731707,0.3634615384615394,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,3,4,5
0.23809523809523808,1.0,0.6144578313253013,0.6707317073170732,0.559615384615384,0.0,0.0,0.09206349206349192,0.0,0,0,0,0,0,1,0,7,4,1
0.9523809523809523,1.0,0.3855421686746988,0.2804878048780488,0.42307692307692335,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,18,3,2
0.7619047619047619,1.0,0.4578313253012048,0.5487804878048781,0.37692307692307736,0.0,0.1182795698924734,0.0,0.0,0,0,0,0,1,0,0,30,3,5
0.3333333333333333,1.0,0.3132530120481928,0.34146341463414637,0.2942307692307722,0.0,0.051075268817204277,0.0,0.5559210526315789,0,0,1,0,0,0,0,19,2,2
0.42857142857142855,1.0,0.40963855421686746,0.45121951219512196,0.47307692307692406,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,16,3,2
0.8095238095238095,1.0,0.27710843373493976,0.1951219512195122,0.546153846153846,0.0,0.0,0.028571428571428567,0.3684210526315789,0,1,0,0,0,0,0,31,1,8
0.14285714285714285,0.05,0.6024096385542169,0.8292682926829269,0.21730769230769553,0.0,0.0,0.0047619047619047615,0.0,0,0,0,0,0,0,1,21,4,1
0.14285714285714285,1.0,0.5180722891566266,0.5,0.6192307692307715,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,12,4,2
0.14285714285714285,1.0,0.39759036144578314,0.5487804878048781,0.36153846153846203,0.0,0.04838709677419355,0.13611111111111096,0.0,0,1,0,0,0,0,0,1,4,2
0.6666666666666666,1.0,0.5662650602409639,0.5853658536585367,0.6000000000000014,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,20,4,1
0.23809523809523808,1.0,0.42168674698795183,0.4634146341463415,0.5865384615384599,0.0,0.0,0.3196825396825395,0.42105263157894735,0,0,0,0,0,0,1,4,2,6
0.23809523809523808,1.0,0.855421686746988,0.7804878048780488,0.5480769230769234,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,8,5,8
0.2857142857142857,1.0,0.24096385542168677,0.29268292682926833,0.7096153846153825,0.0,0.00806451612903226,0.0011904761904761904,0.9868421052631579,0,0,0,0,1,0,0,7,3,2
0.14285714285714285,1.0,0.5903614457831325,0.6463414634146342,0.2884615384615401,0.0,0.0,0.16166666666666668,0.0,0,0,1,0,0,0,0,28,4,3
0.23809523809523808,1.0,0.39759036144578314,0.3780487804878049,0.3173076923076934,0.0,0.0,0.0047619047619047615,0.42105263157894735,1,0,0,1,0,0,0,12,2,8
0.47619047619047616,1.0,0.43373493975903615,0.4024390243902439,0.48076923076922995,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,1,2
0.47619047619047616,1.0,0.674698795180723,0.5,0.5480769230769234,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,5,4,6
0.5238095238095237,1.0,0.3253012048192771,0.426829268292683,0.5038461538461547,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0,0,1,10,2,5
0.23809523809523808,1.0,0.9759036144578314,0.9878048780487805,0.5173076923076927,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,11,5,6
0.23809523809523808,1.0,0.3132530120481928,0.3048780487804878,0.5846153846153825,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,1,2
